Trade ID,Structure Score,Positioning Score,regime_score,microstructure_score,Interaction Score,setup_score,Tier
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,8.0,8.0,3.0,6.5,STRONG
TRD-71,4.0,3.0,8.0,3.0,3.49993896484375,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.74993896484375,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.187515894410254,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,5.2501220703125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.020854526958292,IGNORE
TRD-71,8.0,8.0,8.0,8.0,8.5,PREMIUM
TRD-71,8.0,8.0,8.0,8.0,8.3333740234375,PREMIUM
TRD-71,8.0,8.0,8.0,8.0,7.973658849983938,PREMIUM
TRD-71,4.0,8.0,8.0,3.0,5.6668362156663274,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.25,IGNORE
TRD-71,4.0,8.0,8.0,3.0,6.5,STRONG
TRD-71,4.0,8.0,8.0,3.0,4.0,IGNORE
TRD-71,4.0,8.0,8.0,3.0,4.0,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.923004694835681,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,4.416581892166837,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.7498779296875,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,6.187571526665142,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,4.555404855554048,IGNORE
TRD-71,4.0,8.0,8.0,3.0,4.35708057202651,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.25,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.49993896484375,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.666666666666666,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,4.681767741219552,IGNORE
TRD-71,4.0,8.0,8.0,3.0,6.105203983295857,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.87519072322246,MINIMUM
TRD-71,8.0,8.0,8.0,8.0,6.978266638361108,STRONG
TRD-71,4.0,8.0,8.0,8.0,6.764684762315094,STRONG
TRD-71,4.0,8.0,8.0,3.0,4.833220293000544,IGNORE
TRD-71,8.0,8.0,8.0,8.0,8.5,PREMIUM
TRD-71,4.0,8.0,8.0,8.0,6.428633708257042,MINIMUM
TRD-71,8.0,8.0,8.0,8.0,8.5,PREMIUM
TRD-71,4.0,8.0,8.0,8.0,5.0,IGNORE
TRD-71,4.0,8.0,8.0,3.0,6.291709053916582,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.458290946083418,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.269237540787342,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.814481197086041,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.985315237684906,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.697317699967877,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.9167073567708335,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.708290946083418,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.785683145871481,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,6.096771017916913,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,6.187571526665142,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.944457003345692,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.111148786111489,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.562484105589746,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,6.031202319194385,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.07136629174296,IGNORE
TRD-71,4.0,8.0,8.0,3.0,6.272777716124736,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,5.53849765258216,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,4.37506103515625,IGNORE
TRD-71,4.0,8.0,8.0,3.0,4.0,IGNORE
TRD-71,4.0,8.0,8.0,3.0,5.764684762315094,MINIMUM
TRD-71,4.0,8.0,8.0,3.0,4.31242847333486,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.031202319194385,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.55774647887324,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.333418107833165,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.9852624398650103,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.9168362156663274,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.573603331897171,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.2142078646787,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.7261973959544292,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.291709053916582,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.055574393055744,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.119599830166649,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.573603331897171,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.403755868544602,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.291709053916582,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.78849765258216,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.159065690190857,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.36901993838284,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.42657618842453,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.980751173708921,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.0499267578125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.77627774743808,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.63098006161716,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.3541401759829106,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.30357921353213,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.249918619791666,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.355284291680052,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.4537162620371635,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.187476157778287,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.4880398767656806,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.824099190740991,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.426491706756661,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.440420832364566,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.704558064695112,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.697317699967877,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.223658849983938,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.750040690104166,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.0001220703125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.9256845925437154,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.857158427064261,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.5,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.9168362156663274,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.79769516944719,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.5337748672099245,IGNORE
TRD-71,4.0,3.0,4.0,3.0,5.15,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.6912292668916495,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.788407362193633,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.4537162620371635,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.272712560341798,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.60136918508743,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.3109610861345162,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.8749847412109375,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,8.0,6.333297003516726,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.7500523158482144,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.620382928703829,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.916666666666666,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.303559750621266,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.550048828125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.916569784339941,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.217808623744832,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.704444567750527,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.019248826291079,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.5947550092608185,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.238625329449301,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.187476157778287,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.968797680805615,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.788407362193633,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.000030517578125,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.15475498459571,IGNORE
TRD-71,4.0,8.0,8.0,8.0,6.1842274333440415,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.36901993838284,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.187476157778287,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.718815563608621,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.092113716672021,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.4582803519658207,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.083333333333334,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.14284157293574,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.980913700816979,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.014684762315094,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.634741784037559,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.57136629174296,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.045416712906448,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.75,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.14284157293574,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.442253521126761,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.211592637806367,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.812643064245384,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.7261973959544292,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.472297572222976,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.557629107981221,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.624969482421875,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.6500244140625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.486909733376164,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.55774647887324,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,8.0,3.0,8.0,8.0,7.333333333333334,STRONG
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.083292643229166,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.5627860848336894,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.7500813802083335,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.249959309895834,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.999979654947916,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.550048828125,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.640623509889565,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.773264066314654,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.81240463838877,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.923036292783699,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.557728425204244,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.20230483055281,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.2142078646787,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.5,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.624969482421875,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.18759536161123,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.833353678385416,IGNORE
TRD-71,8.0,8.0,4.0,3.0,4.454931787999517,IGNORE
TRD-71,4.0,3.0,4.0,3.0,2.65,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.652435393592951,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.989199660333298,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.583414713541666,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.853506334974955,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.392940184851479,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.361148786111489,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.678633708257042,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.4999046311131465,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.392822265625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.5430925621921965,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.7592456540904675,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.704558064695112,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.9021335314722427,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.508555373153176,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.74993896484375,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.62506103515625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.916628989962927,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.718642710002289,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.25006103515625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.980751173708921,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.125091552734375,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.392732583485918,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.371922172269033,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.25006103515625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.5131071703932153,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.315200084916675,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.975803276106474,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.308918569582078,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.437547688081795,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.718797680805615,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.960517861732203,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.18759536161123,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.541709053916582,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.7188334477759977,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.12519072322246,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.5,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.9168362156663274,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.36096039066739,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.812523842221713,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.7046715490457167,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.749965122767857,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.63098006161716,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.5064243012300857,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.8382880942122646,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.522777716124736,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,4.031202319194385,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.663814875615609,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.604174614073905,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.75,MINIMUM
TRD-71,4.0,3.0,8.0,3.0,3.4880398767656806,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.12519072322246,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.06805570968816,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.499891010550179,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.461606178693836,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.083446358334463,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.25006103515625,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.159166574187104,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.187515894410254,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.2023947919088585,IGNORE
TRD-71,4.0,3.0,8.0,3.0,4.068204012784092,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.25,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.76278640290472,IGNORE
TRD-71,4.0,3.0,8.0,3.0,3.898114657744823,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.301237910419731,IGNORE
TRD-71,4.0,3.0,8.0,3.0,5.085959106601308,IGNORE
